StudyHours,Attendance,Resources,Extracurricular,Motivation,Internet,Gender,Age,LearningStyle,OnlineCourses,Discussions,AssignmentCompletion,ExamScore,EduTech,StressLevel,FinalGrade,ActiveLearner,PassStatus
22.0,71.0,Medium,No,Medium,No,Female,28.0,1,2.0,0,51.0,57.0,1,2,C,No,Pass
22.0,71.0,Medium,Yes,Low,Yes,Female,22.0,1,1.0,1,59.0,61.0,1,2,C,Yes,Pass
22.0,71.0,Medium,Yes,Low,Yes,Female,22.0,1,8.0,1,73.0,97.0,1,2,A,Yes,Pass
22.0,71.0,Medium,Yes,Low,Yes,Female,28.0,1,2.0,0,51.0,57.0,1,2,C,Yes,Pass
22.0,71.0,Low,Yes,Low,Yes,Female,22.0,1,1.0,1,59.0,61.0,1,2,C,Yes,Pass
22.0,71.0,Low,Yes,Low,Yes,Female,22.0,1,8.0,1,73.0,97.0,1,2,A,Yes,Pass
22.0,71.0,Low,Yes,Low,Yes,Female,28.0,1,2.0,0,51.0,57.0,1,2,C,Yes,Pass
25.0,60.0,High,No,Medium,Yes,Female,22.0,0,6.0,1,55.0,90.0,1,0,A,No,Pass
25.0,60.0,High,Yes,Medium,Yes,Female,22.0,0,6.0,1,55.0,90.0,1,0,A,Yes,Pass
27.0,74.0,Medium,No,High,No,Male,23.0,2,16.0,0,58.0,98.0,1,1,A,No,Pass
27.0,74.0,Medium,No,High,No,Male,28.0,2,20.0,0,84.0,61.0,1,0,C,No,Pass
27.0,74.0,Medium,No,High,No,Male,21.0,0,10.0,1,54.0,44.0,1,0,D,No,Fail
27.0,74.0,Low,Yes,High,No,Male,23.0,2,16.0,0,58.0,98.0,1,1,A,Yes,Pass
27.0,74.0,Low,Yes,High,No,Male,28.0,2,20.0,0,84.0,61.0,1,0,C,Yes,Pass
27.0,74.0,Low,Yes,High,No,Male,21.0,0,10.0,1,54.0,44.0,1,0,D,Yes,Fail
27.0,74.0,Medium,Yes,Medium,Yes,Male,23.0,2,16.0,0,58.0,98.0,1,1,A,Yes,Pass
27.0,74.0,Medium,Yes,Medium,Yes,Male,28.0,2,20.0,0,84.0,61.0,1,0,C,Yes,Pass
27.0,74.0,Medium,Yes,Medium,Yes,Male,21.0,0,10.0,1,54.0,44.0,1,0,D,Yes,Fail
27.0,74.0,High,No,High,Yes,Male,23.0,2,16.0,0,58.0,98.0,1,1,A,No,Pass
27.0,74.0,High,No,High,Yes,Male,28.0,2,20.0,0,84.0,61.0,1,0,C,No,Pass
27.0,74.0,High,No,High,Yes,Male,21.0,0,10.0,1,54.0,44.0,1,0,D,No,Fail
18.0,73.0,Low,Yes,Medium,Yes,Female,28.0,0,6.0,1,63.0,78.0,1,0,B,Yes,Pass
18.0,73.0,Low,Yes,Medium,Yes,Female,29.0,1,4.0,1,92.0,78.0,1,0,B,Yes,Pass
18.0,73.0,Low,Yes,Medium,Yes,Female,24.0,3,19.0,1,77.0,91.0,1,0,A,Yes,Pass
18.0,73.0,High,Yes,High,Yes,Female,28.0,0,6.0,1,63.0,78.0,1,0,B,Yes,Pass
18.0,73.0,High,Yes,High,Yes,Female,29.0,1,4.0,1,92.0,78.0,1,0,B,Yes,Pass
18.0,73.0,High,Yes,High,Yes,Female,24.0,3,19.0,1,77.0,91.0,1,0,A,Yes,Pass
18.0,73.0,Medium,No,Medium,Yes,Female,28.0,0,6.0,1,63.0,78.0,1,0,B,No,Pass
18.0,73.0,Medium,No,Medium,Yes,Female,29.0,1,4.0,1,92.0,78.0,1,0,B,No,Pass
18.0,73.0,Medium,No,Medium,Yes,Female,24.0,3,19.0,1,77.0,91.0,1,0,A,No,Pass
18.0,73.0,Medium,Yes,Medium,Yes,Female,28.0,0,6.0,1,63.0,78.0,1,0,B,Yes,Pass
18.0,73.0,Medium,Yes,Medium,Yes,Female,29.0,1,4.0,1,92.0,78.0,1,0,B,Yes,Pass
18.0,73.0,Medium,Yes,Medium,Yes,Female,24.0,3,19.0,1,77.0,91.0,1,0,A,Yes,Pass
8.0,86.0,High,No,High,Yes,Male,23.0,0,19.0,1,68.0,69.0,1,2,C,No,Pass
8.0,86.0,High,No,High,Yes,Male,28.0,1,15.0,1,90.0,90.0,0,2,A,No,Pass
8.0,86.0,High,No,High,Yes,Male,25.0,0,9.0,1,85.0,91.0,1,1,A,No,Pass
8.0,86.0,Low,Yes,Low,Yes,Male,23.0,0,19.0,1,68.0,69.0,1,2,C,Yes,Pass
8.0,86.0,Low,Yes,Low,Yes,Male,28.0,1,15.0,1,90.0,90.0,0,2,A,Yes,Pass
8.0,86.0,Low,Yes,Low,Yes,Male,25.0,0,9.0,1,85.0,91.0,1,1,A,Yes,Pass
14.0,94.0,Medium,No,Medium,Yes,Male,19.0,2,18.0,0,95.0,65.0,1,0,C,No,Pass
14.0,94.0,Medium,No,High,Yes,Male,19.0,2,18.0,0,95.0,65.0,1,0,C,No,Pass
14.0,94.0,Medium,Yes,High,Yes,Male,19.0,2,18.0,0,95.0,65.0,1,0,C,Yes,Pass
14.0,94.0,Medium,Yes,Medium,No,Male,19.0,2,18.0,0,95.0,65.0,1,0,C,Yes,Pass
9.0,84.0,Low,No,High,Yes,Male,28.0,3,18.0,1,95.0,95.0,0,1,A,No,Pass
9.0,84.0,Low,No,High,Yes,Male,25.0,2,9.0,1,66.0,82.0,1,0,B,No,Pass
9.0,84.0,High,Yes,High,Yes,Male,28.0,3,18.0,1,95.0,95.0,0,1,A,Yes,Pass
9.0,84.0,High,Yes,High,Yes,Male,25.0,2,9.0,1,66.0,82.0,1,0,B,Yes,Pass
9.0,84.0,Medium,No,Medium,Yes,Male,28.0,3,18.0,1,95.0,95.0,0,1,A,No,Pass
9.0,84.0,Medium,No,Medium,Yes,Male,25.0,2,9.0,1,66.0,82.0,1,0,B,No,Pass
25.0,82.0,High,Yes,Medium,Yes,Male,24.0,2,18.0,1,95.0,48.0,1,2,D,Yes,Fail
25.0,82.0,High,Yes,Medium,Yes,Male,25.0,3,7.0,0,61.0,94.0,1,1,A,Yes,Pass
25.0,82.0,High,Yes,Medium,Yes,Male,27.0,0,11.0,1,92.0,44.0,0,2,D,Yes,Fail
25.0,82.0,High,Yes,Medium,Yes,Male,18.0,0,12.0,1,69.0,55.0,1,2,C,Yes,Pass
25.0,82.0,Low,No,Medium,Yes,Male,24.0,2,18.0,1,95.0,48.0,1,2,D,No,Fail
25.0,82.0,Low,No,Medium,Yes,Male,25.0,3,7.0,0,61.0,94.0,1,1,A,No,Pass
25.0,82.0,Low,No,Medium,Yes,Male,27.0,0,11.0,1,92.0,44.0,0,2,D,No,Fail
25.0,82.0,Low,No,Medium,Yes,Male,18.0,0,12.0,1,69.0,55.0,1,2,C,No,Pass
25.0,82.0,Medium,Yes,Medium,No,Male,24.0,2,18.0,1,95.0,48.0,1,2,D,Yes,Fail
25.0,82.0,Medium,Yes,Medium,No,Male,25.0,3,7.0,0,61.0,94.0,1,1,A,Yes,Pass
25.0,82.0,Medium,Yes,Medium,No,Male,27.0,0,11.0,1,92.0,44.0,0,2,D,Yes,Fail
25.0,82.0,Medium,Yes,Medium,No,Male,18.0,0,12.0,1,69.0,55.0,1,2,C,Yes,Pass
25.0,82.0,Medium,Yes,Low,Yes,Male,24.0,2,18.0,1,95.0,48.0,1,2,D,Yes,Fail
25.0,82.0,Medium,Yes,Low,Yes,Male,25.0,3,7.0,0,61.0,94.0,1,1,A,Yes,Pass
25.0,82.0,Medium,Yes,Low,Yes,Male,27.0,0,11.0,1,92.0,44.0,0,2,D,Yes,Fail
25.0,82.0,Medium,Yes,Low,Yes,Male,18.0,0,12.0,1,69.0,55.0,1,2,C,Yes,Pass
25.0,82.0,Medium,Yes,Medium,Yes,Male,24.0,2,18.0,1,95.0,48.0,1,2,D,Yes,Fail
25.0,82.0,Medium,Yes,Medium,Yes,Male,25.0,3,7.0,0,61.0,94.0,1,1,A,Yes,Pass
25.0,82.0,Medium,Yes,Medium,Yes,Male,27.0,0,11.0,1,92.0,44.0,0,2,D,Yes,Fail
25.0,82.0,Medium,Yes,Medium,Yes,Male,18.0,0,12.0,1,69.0,55.0,1,2,C,Yes,Pass
25.0,82.0,High,No,Low,Yes,Male,24.0,2,18.0,1,95.0,48.0,1,2,D,No,Fail
25.0,82.0,High,No,Low,Yes,Male,25.0,3,7.0,0,61.0,94.0,1,1,A,No,Pass
25.0,82.0,High,No,Low,Yes,Male,27.0,0,11.0,1,92.0,44.0,0,2,D,No,Fail
25.0,82.0,High,No,Low,Yes,Male,18.0,0,12.0,1,69.0,55.0,1,2,C,No,Pass
25.0,82.0,High,No,Medium,Yes,Male,24.0,2,18.0,1,95.0,48.0,1,2,D,No,Fail
25.0,82.0,High,No,Medium,Yes,Male,25.0,3,7.0,0,61.0,94.0,1,1,A,No,Pass
25.0,82.0,High,No,Medium,Yes,Male,27.0,0,11.0,1,92.0,44.0,0,2,D,No,Fail
25.0,82.0,High,No,Medium,Yes,Male,18.0,0,12.0,1,69.0,55.0,1,2,C,No,Pass
7.0,86.0,Low,No,Medium,Yes,Female,26.0,1,8.0,1,76.0,40.0,0,1,D,No,Fail
25.0,89.0,Medium,Yes,High,Yes,Male,24.0,1,8.0,1,95.0,82.0,1,2,B,Yes,Pass
25.0,89.0,Low,Yes,High,Yes,Male,24.0,1,8.0,1,95.0,82.0,1,2,B,Yes,Pass
25.0,89.0,High,No,Medium,Yes,Male,24.0,1,8.0,1,95.0,82.0,1,2,B,No,Pass
18.0,84.0,High,No,Medium,Yes,Female,20.0,3,19.0,1,79.0,98.0,0,0,A,No,Pass
18.0,84.0,High,No,Medium,Yes,Female,23.0,0,10.0,1,60.0,82.0,1,2,B,No,Pass
18.0,84.0,High,No,Medium,Yes,Female,23.0,2,10.0,1,71.0,46.0,1,2,D,No,Fail
18.0,84.0,High,No,Medium,Yes,Female,23.0,3,18.0,0,98.0,47.0,0,2,D,No,Fail
18.0,84.0,Medium,Yes,Medium,Yes,Female,20.0,3,19.0,1,79.0,98.0,0,0,A,Yes,Pass
18.0,84.0,Medium,Yes,Medium,Yes,Female,23.0,0,10.0,1,60.0,82.0,1,2,B,Yes,Pass
18.0,84.0,Medium,Yes,Medium,Yes,Female,23.0,2,10.0,1,71.0,46.0,1,2,D,Yes,Fail
18.0,84.0,Medium,Yes,Medium,Yes,Female,23.0,3,18.0,0,98.0,47.0,0,2,D,Yes,Fail
18.0,84.0,High,Yes,Low,Yes,Female,20.0,3,19.0,1,79.0,98.0,0,0,A,Yes,Pass
18.0,84.0,High,Yes,Low,Yes,Female,23.0,0,10.0,1,60.0,82.0,1,2,B,Yes,Pass
18.0,84.0,High,Yes,Low,Yes,Female,23.0,2,10.0,1,71.0,46.0,1,2,D,Yes,Fail
18.0,84.0,High,Yes,Low,Yes,Female,23.0,3,18.0,0,98.0,47.0,0,2,D,Yes,Fail
18.0,84.0,Low,No,Medium,Yes,Female,20.0,3,19.0,1,79.0,98.0,0,0,A,No,Pass
18.0,84.0,Low,No,Medium,Yes,Female,23.0,0,10.0,1,60.0,82.0,1,2,B,No,Pass
18.0,84.0,Low,No,Medium,Yes,Female,23.0,2,10.0,1,71.0,46.0,1,2,D,No,Fail
18.0,84.0,Low,No,Medium,Yes,Female,23.0,3,18.0,0,98.0,47.0,0,2,D,No,Fail
18.0,84.0,Low,Yes,Low,Yes,Female,20.0,3,19.0,1,79.0,98.0,0,0,A,Yes,Pass
18.0,84.0,Low,Yes,Low,Yes,Female,23.0,0,10.0,1,60.0,82.0,1,2,B,Yes,Pass
18.0,84.0,Low,Yes,Low,Yes,Female,23.0,2,10.0,1,71.0,46.0,1,2,D,Yes,Fail
18.0,84.0,Low,Yes,Low,Yes,Female,23.0,3,18.0,0,98.0,47.0,0,2,D,Yes,Fail
24.0,71.0,Low,No,Medium,Yes,Female,25.0,3,5.0,1,85.0,81.0,1,1,B,No,Pass
24.0,71.0,High,Yes,Medium,Yes,Female,25.0,3,5.0,1,85.0,81.0,1,1,B,Yes,Pass
24.0,71.0,High,Yes,Low,Yes,Female,25.0,3,5.0,1,85.0,81.0,1,1,B,Yes,Pass
24.0,71.0,Medium,No,Medium,No,Female,25.0,3,5.0,1,85.0,81.0,1,1,B,No,Pass
34.0,63.0,High,Yes,Low,Yes,Female,28.0,0,18.0,1,78.0,67.0,1,2,C,Yes,Pass
34.0,63.0,High,Yes,Low,Yes,Female,23.0,0,20.0,1,65.0,95.0,1,2,A,Yes,Pass
17.0,73.0,Medium,No,High,Yes,Male,25.0,3,13.0,1,88.0,54.0,1,2,D,No,Fail
17.0,73.0,Medium,No,High,Yes,Male,28.0,1,14.0,0,94.0,51.0,1,2,D,No,Fail
17.0,73.0,Medium,Yes,Medium,Yes,Male,25.0,3,13.0,1,88.0,54.0,1,2,D,Yes,Fail
17.0,73.0,Medium,Yes,Medium,Yes,Male,28.0,1,14.0,0,94.0,51.0,1,2,D,Yes,Fail
17.0,73.0,High,Yes,Medium,Yes,Male,25.0,3,13.0,1,88.0,54.0,1,2,D,Yes,Fail
17.0,73.0,High,Yes,Medium,Yes,Male,28.0,1,14.0,0,94.0,51.0,1,2,D,Yes,Fail
17.0,73.0,Medium,Yes,High,Yes,Male,25.0,3,13.0,1,88.0,54.0,1,2,D,Yes,Fail
17.0,73.0,Medium,Yes,High,Yes,Male,28.0,1,14.0,0,94.0,51.0,1,2,D,Yes,Fail
17.0,73.0,High,Yes,Low,Yes,Male,25.0,3,13.0,1,88.0,54.0,1,2,D,Yes,Fail
17.0,73.0,High,Yes,Low,Yes,Male,28.0,1,14.0,0,94.0,51.0,1,2,D,Yes,Fail
17.0,73.0,Low,No,Medium,Yes,Male,25.0,3,13.0,1,88.0,54.0,1,2,D,No,Fail
17.0,73.0,Low,No,Medium,Yes,Male,28.0,1,14.0,0,94.0,51.0,1,2,D,No,Fail
15.0,89.0,Medium,Yes,Low,Yes,Male,29.0,2,4.0,0,54.0,64.0,1,2,C,Yes,Pass
15.0,89.0,Low,No,Low,Yes,Male,29.0,2,4.0,0,54.0,64.0,1,2,C,No,Pass
15.0,89.0,High,Yes,Low,Yes,Male,29.0,2,4.0,0,54.0,64.0,1,2,C,Yes,Pass
15.0,89.0,Low,Yes,Low,Yes,Male,29.0,2,4.0,0,54.0,64.0,1,2,C,Yes,Pass
15.0,89.0,Low,No,High,Yes,Male,29.0,2,4.0,0,54.0,64.0,1,2,C,No,Pass
15.0,89.0,Medium,Yes,High,Yes,Male,29.0,2,4.0,0,54.0,64.0,1,2,C,Yes,Pass
15.0,89.0,Medium,No,Low,Yes,Male,29.0,2,4.0,0,54.0,64.0,1,2,C,No,Pass
15.0,89.0,Low,No,Medium,Yes,Male,29.0,2,4.0,0,54.0,64.0,1,2,C,No,Pass
25.0,86.0,Medium,Yes,Low,Yes,Male,25.0,0,13.0,1,60.0,71.0,1,2,B,Yes,Pass
25.0,86.0,Medium,Yes,Low,Yes,Male,18.0,3,9.0,1,51.0,51.0,1,2,D,Yes,Fail
25.0,86.0,Medium,No,Medium,Yes,Male,25.0,0,13.0,1,60.0,71.0,1,2,B,No,Pass
25.0,86.0,Medium,No,Medium,Yes,Male,18.0,3,9.0,1,51.0,51.0,1,2,D,No,Fail
23.0,85.0,Low,Yes,Low,Yes,Male,27.0,2,8.0,1,67.0,81.0,0,2,B,Yes,Pass
23.0,85.0,Low,Yes,Low,Yes,Male,24.0,0,20.0,1,90.0,74.0,1,1,B,Yes,Pass
23.0,85.0,Low,Yes,Low,Yes,Male,21.0,0,10.0,1,85.0,97.0,1,1,A,Yes,Pass
23.0,85.0,Low,Yes,Low,Yes,Male,21.0,3,18.0,0,88.0,55.0,1,2,C,Yes,Pass
23.0,85.0,High,No,Low,No,Male,27.0,2,8.0,1,67.0,81.0,0,2,B,No,Pass
23.0,85.0,High,No,Low,No,Male,24.0,0,20.0,1,90.0,74.0,1,1,B,No,Pass
23.0,85.0,High,No,Low,No,Male,21.0,0,10.0,1,85.0,97.0,1,1,A,No,Pass
23.0,85.0,High,No,Low,No,Male,21.0,3,18.0,0,88.0,55.0,1,2,C,No,Pass
23.0,85.0,Medium,Yes,Low,Yes,Male,27.0,2,8.0,1,67.0,81.0,0,2,B,Yes,Pass
23.0,85.0,Medium,Yes,Low,Yes,Male,24.0,0,20.0,1,90.0,74.0,1,1,B,Yes,Pass
23.0,85.0,Medium,Yes,Low,Yes,Male,21.0,0,10.0,1,85.0,97.0,1,1,A,Yes,Pass
23.0,85.0,Medium,Yes,Low,Yes,Male,21.0,3,18.0,0,88.0,55.0,1,2,C,Yes,Pass
23.0,85.0,High,No,Medium,Yes,Male,27.0,2,8.0,1,67.0,81.0,0,2,B,No,Pass
23.0,85.0,High,No,Medium,Yes,Male,24.0,0,20.0,1,90.0,74.0,1,1,B,No,Pass
23.0,85.0,High,No,Medium,Yes,Male,21.0,0,10.0,1,85.0,97.0,1,1,A,No,Pass
23.0,85.0,High,No,Medium,Yes,Male,21.0,3,18.0,0,88.0,55.0,1,2,C,No,Pass
26.0,60.0,Medium,Yes,High,Yes,Female,28.0,2,19.0,0,50.0,96.0,1,2,A,Yes,Pass
26.0,60.0,Medium,Yes,High,Yes,Female,22.0,2,1.0,0,94.0,84.0,1,2,B,Yes,Pass
26.0,60.0,Medium,Yes,High,Yes,Female,26.0,2,4.0,1,92.0,62.0,1,1,C,Yes,Pass
17.0,88.0,Medium,Yes,Medium,Yes,Female,29.0,1,9.0,1,57.0,73.0,1,1,B,Yes,Pass
17.0,88.0,Medium,Yes,Medium,Yes,Female,21.0,3,19.0,0,65.0,74.0,1,2,B,Yes,Pass
17.0,88.0,Medium,Yes,Medium,Yes,Female,24.0,3,4.0,0,55.0,44.0,1,1,D,Yes,Fail
17.0,88.0,Medium,No,Medium,Yes,Female,29.0,1,9.0,1,57.0,73.0,1,1,B,No,Pass
17.0,88.0,Medium,No,Medium,Yes,Female,21.0,3,19.0,0,65.0,74.0,1,2,B,No,Pass
17.0,88.0,Medium,No,Medium,Yes,Female,24.0,3,4.0,0,55.0,44.0,1,1,D,No,Fail
17.0,88.0,High,Yes,Medium,Yes,Female,29.0,1,9.0,1,57.0,73.0,1,1,B,Yes,Pass
17.0,88.0,High,Yes,Medium,Yes,Female,21.0,3,19.0,0,65.0,74.0,1,2,B,Yes,Pass
17.0,88.0,High,Yes,Medium,Yes,Female,24.0,3,4.0,0,55.0,44.0,1,1,D,Yes,Fail
14.0,98.0,High,Yes,Medium,No,Male,29.0,0,6.0,0,78.0,43.0,0,2,D,Yes,Fail
14.0,98.0,High,Yes,Medium,No,Male,18.0,3,2.0,0,83.0,91.0,1,2,A,Yes,Pass
14.0,98.0,High,Yes,Medium,No,Male,24.0,0,4.0,0,96.0,69.0,0,2,C,Yes,Pass
14.0,98.0,High,No,Medium,Yes,Male,29.0,0,6.0,0,78.0,43.0,0,2,D,No,Fail
14.0,98.0,High,No,Medium,Yes,Male,18.0,3,2.0,0,83.0,91.0,1,2,A,No,Pass
14.0,98.0,High,No,Medium,Yes,Male,24.0,0,4.0,0,96.0,69.0,0,2,C,No,Pass
14.0,98.0,High,Yes,Medium,Yes,Male,29.0,0,6.0,0,78.0,43.0,0,2,D,Yes,Fail
14.0,98.0,High,Yes,Medium,Yes,Male,18.0,3,2.0,0,83.0,91.0,1,2,A,Yes,Pass
14.0,98.0,High,Yes,Medium,Yes,Male,24.0,0,4.0,0,96.0,69.0,0,2,C,Yes,Pass
14.0,98.0,Medium,Yes,High,Yes,Male,29.0,0,6.0,0,78.0,43.0,0,2,D,Yes,Fail
14.0,98.0,Medium,Yes,High,Yes,Male,18.0,3,2.0,0,83.0,91.0,1,2,A,Yes,Pass
14.0,98.0,Medium,Yes,High,Yes,Male,24.0,0,4.0,0,96.0,69.0,0,2,C,Yes,Pass
14.0,98.0,Medium,Yes,Low,Yes,Male,29.0,0,6.0,0,78.0,43.0,0,2,D,Yes,Fail
14.0,98.0,Medium,Yes,Low,Yes,Male,18.0,3,2.0,0,83.0,91.0,1,2,A,Yes,Pass
14.0,98.0,Medium,Yes,Low,Yes,Male,24.0,0,4.0,0,96.0,69.0,0,2,C,Yes,Pass
14.0,98.0,Medium,No,Medium,No,Male,29.0,0,6.0,0,78.0,43.0,0,2,D,No,Fail
14.0,98.0,Medium,No,Medium,No,Male,18.0,3,2.0,0,83.0,91.0,1,2,A,No,Pass
14.0,98.0,Medium,No,Medium,No,Male,24.0,0,4.0,0,96.0,69.0,0,2,C,No,Pass
14.0,98.0,High,Yes,High,Yes,Male,29.0,0,6.0,0,78.0,43.0,0,2,D,Yes,Fail
14.0,98.0,High,Yes,High,Yes,Male,18.0,3,2.0,0,83.0,91.0,1,2,A,Yes,Pass
14.0,98.0,High,Yes,High,Yes,Male,24.0,0,4.0,0,96.0,69.0,0,2,C,Yes,Pass
17.0,93.0,Low,No,Medium,Yes,Male,26.0,0,15.0,1,79.0,45.0,1,0,D,No,Fail
17.0,93.0,Low,No,Medium,Yes,Male,19.0,3,13.0,1,74.0,83.0,1,2,B,No,Pass
17.0,93.0,Medium,Yes,High,Yes,Male,26.0,0,15.0,1,79.0,45.0,1,0,D,Yes,Fail
17.0,93.0,Medium,Yes,High,Yes,Male,19.0,3,13.0,1,74.0,83.0,1,2,B,Yes,Pass
17.0,93.0,Medium,Yes,Low,Yes,Male,26.0,0,15.0,1,79.0,45.0,1,0,D,Yes,Fail
17.0,93.0,Medium,Yes,Low,Yes,Male,19.0,3,13.0,1,74.0,83.0,1,2,B,Yes,Pass
17.0,93.0,Medium,No,Low,Yes,Male,26.0,0,15.0,1,79.0,45.0,1,0,D,No,Fail
17.0,93.0,Medium,No,Low,Yes,Male,19.0,3,13.0,1,74.0,83.0,1,2,B,No,Pass
17.0,93.0,Low,Yes,Low,Yes,Male,26.0,0,15.0,1,79.0,45.0,1,0,D,Yes,Fail
17.0,93.0,Low,Yes,Low,Yes,Male,19.0,3,13.0,1,74.0,83.0,1,2,B,Yes,Pass
14.0,68.0,Medium,Yes,Medium,Yes,Female,28.0,2,8.0,1,51.0,81.0,0,2,B,Yes,Pass
14.0,68.0,Medium,Yes,Medium,Yes,Female,24.0,1,5.0,0,81.0,98.0,0,2,A,Yes,Pass
14.0,68.0,Medium,Yes,Medium,Yes,Female,23.0,1,9.0,0,62.0,84.0,1,0,B,Yes,Pass
14.0,68.0,Medium,Yes,High,Yes,Female,28.0,2,8.0,1,51.0,81.0,0,2,B,Yes,Pass
14.0,68.0,Medium,Yes,High,Yes,Female,24.0,1,5.0,0,81.0,98.0,0,2,A,Yes,Pass
14.0,68.0,Medium,Yes,High,Yes,Female,23.0,1,9.0,0,62.0,84.0,1,0,B,Yes,Pass
14.0,68.0,High,Yes,Low,Yes,Female,28.0,2,8.0,1,51.0,81.0,0,2,B,Yes,Pass
14.0,68.0,High,Yes,Low,Yes,Female,24.0,1,5.0,0,81.0,98.0,0,2,A,Yes,Pass
14.0,68.0,High,Yes,Low,Yes,Female,23.0,1,9.0,0,62.0,84.0,1,0,B,Yes,Pass
25.0,74.0,High,Yes,Medium,Yes,Male,19.0,2,17.0,0,71.0,70.0,0,2,B,Yes,Pass
25.0,74.0,High,Yes,Medium,Yes,Male,26.0,0,1.0,1,65.0,44.0,1,2,D,Yes,Fail
25.0,74.0,High,Yes,Medium,Yes,Male,20.0,1,9.0,1,53.0,76.0,1,2,B,Yes,Pass
25.0,74.0,High,Yes,Medium,Yes,Male,21.0,3,17.0,1,75.0,49.0,1,1,D,Yes,Fail
25.0,74.0,High,Yes,Medium,Yes,Male,24.0,3,9.0,1,51.0,43.0,1,2,D,Yes,Fail
25.0,74.0,High,Yes,Medium,Yes,Male,23.0,1,5.0,1,57.0,72.0,1,2,B,Yes,Pass
25.0,74.0,Medium,Yes,Low,Yes,Male,19.0,2,17.0,0,71.0,70.0,0,2,B,Yes,Pass
25.0,74.0,Medium,Yes,Low,Yes,Male,26.0,0,1.0,1,65.0,44.0,1,2,D,Yes,Fail
25.0,74.0,Medium,Yes,Low,Yes,Male,20.0,1,9.0,1,53.0,76.0,1,2,B,Yes,Pass
25.0,74.0,Medium,Yes,Low,Yes,Male,21.0,3,17.0,1,75.0,49.0,1,1,D,Yes,Fail
25.0,74.0,Medium,Yes,Low,Yes,Male,24.0,3,9.0,1,51.0,43.0,1,2,D,Yes,Fail
25.0,74.0,Medium,Yes,Low,Yes,Male,23.0,1,5.0,1,57.0,72.0,1,2,B,Yes,Pass
25.0,74.0,Medium,Yes,High,Yes,Male,19.0,2,17.0,0,71.0,70.0,0,2,B,Yes,Pass
25.0,74.0,Medium,Yes,High,Yes,Male,26.0,0,1.0,1,65.0,44.0,1,2,D,Yes,Fail
25.0,74.0,Medium,Yes,High,Yes,Male,20.0,1,9.0,1,53.0,76.0,1,2,B,Yes,Pass
25.0,74.0,Medium,Yes,High,Yes,Male,21.0,3,17.0,1,75.0,49.0,1,1,D,Yes,Fail
25.0,74.0,Medium,Yes,High,Yes,Male,24.0,3,9.0,1,51.0,43.0,1,2,D,Yes,Fail
25.0,74.0,Medium,Yes,High,Yes,Male,23.0,1,5.0,1,57.0,72.0,1,2,B,Yes,Pass
25.0,74.0,High,No,High,Yes,Male,19.0,2,17.0,0,71.0,70.0,0,2,B,No,Pass
25.0,74.0,High,No,High,Yes,Male,26.0,0,1.0,1,65.0,44.0,1,2,D,No,Fail
25.0,74.0,High,No,High,Yes,Male,20.0,1,9.0,1,53.0,76.0,1,2,B,No,Pass
25.0,74.0,High,No,High,Yes,Male,21.0,3,17.0,1,75.0,49.0,1,1,D,No,Fail
25.0,74.0,High,No,High,Yes,Male,24.0,3,9.0,1,51.0,43.0,1,2,D,No,Fail
25.0,74.0,High,No,High,Yes,Male,23.0,1,5.0,1,57.0,72.0,1,2,B,No,Pass
28.0,79.0,Medium,Yes,Medium,Yes,Male,21.0,1,2.0,1,82.0,73.0,1,1,B,Yes,Pass
28.0,79.0,Medium,Yes,Medium,Yes,Male,28.0,2,11.0,0,67.0,42.0,1,1,D,Yes,Fail
28.0,79.0,Medium,Yes,Medium,Yes,Male,18.0,0,13.0,1,94.0,52.0,1,2,D,Yes,Fail
28.0,79.0,Medium,Yes,Medium,Yes,Male,18.0,1,12.0,0,83.0,69.0,1,1,C,Yes,Pass
28.0,79.0,High,Yes,Low,Yes,Male,21.0,1,2.0,1,82.0,73.0,1,1,B,Yes,Pass
28.0,79.0,High,Yes,Low,Yes,Male,28.0,2,11.0,0,67.0,42.0,1,1,D,Yes,Fail
28.0,79.0,High,Yes,Low,Yes,Male,18.0,0,13.0,1,94.0,52.0,1,2,D,Yes,Fail
28.0,79.0,High,Yes,Low,Yes,Male,18.0,1,12.0,0,83.0,69.0,1,1,C,Yes,Pass
31.0,81.0,Medium,No,Low,Yes,Female,22.0,3,12.0,1,64.0,52.0,0,2,D,No,Fail
31.0,81.0,Medium,No,Low,Yes,Female,19.0,3,16.0,1,58.0,96.0,1,0,A,No,Pass
31.0,81.0,Medium,No,Low,Yes,Female,22.0,2,19.0,1,89.0,90.0,1,1,A,No,Pass
31.0,81.0,Medium,No,Low,Yes,Female,20.0,1,18.0,0,63.0,69.0,1,2,C,No,Pass
13.0,99.0,Medium,Yes,Medium,Yes,Male,19.0,3,4.0,0,99.0,47.0,1,0,D,Yes,Fail
13.0,99.0,Medium,Yes,Medium,Yes,Male,26.0,1,1.0,1,71.0,85.0,0,1,A,Yes,Pass
13.0,99.0,Medium,Yes,Medium,Yes,Male,29.0,0,7.0,1,52.0,77.0,1,1,B,Yes,Pass
13.0,99.0,Medium,Yes,Medium,Yes,Male,20.0,2,6.0,0,83.0,58.0,0,1,C,Yes,Pass
13.0,99.0,Medium,Yes,Medium,Yes,Male,20.0,1,15.0,0,76.0,96.0,1,0,A,Yes,Pass
